,level_0,index,date,time,symbol,open,high,low,close,oi,volume,strikePrice,entryPriceCE,exitPriceCE,gainCE,exitTimeCE,entryPricePE,exitPricePE,gainPE,exitTimePE,StrikeGain
0,15,962,06-03-2020,09:30:00,NIFTY,10964.55,10964.55,10945.6,10949.8,nan,0,10950,-166.2,135.75,-30.45,15:29:00,-193,210.1,17.1,10:39:00,667.5
1,84,5344,06-03-2020,10:39:00,NIFTY,10902.6,10902.75,10894.95,10894.95,nan,0,10900,-160.2,181.4,21.2,12:35:00,-187.2,130.4,-56.8,15:29:00,1780
2,200,12084,06-03-2020,12:35:00,NIFTY,10947.75,10954.6,10947.75,10952.95,nan,0,10950,-150.75,158,7.25,13:59:00,-168.8,150.55,-18.25,15:29:00,550
3,284,16877,06-03-2020,13:59:00,NIFTY,10992.2,11035.1,10992.2,11025.05,nan,0,11000,-129.7,110.2,-19.5,15:29:00,-175,172.85,-2.15,15:29:00,1082.5
0,15,1088,09-03-2020,09:30:00,NIFTY,10661.4,10661.4,10651.75,10659.1,nan,0,10650,-146.6,56,-90.6,15:29:00,-119.8,137.2,17.4,09:45:00,3660
1,30,2118,09-03-2020,09:45:00,NIFTY,10608.45,10608.65,10587.1,10596.15,nan,0,10600,-148.65,74.2,-74.45,15:29:00,-113.15,141.55,28.4,10:40:00,2302.5
2,85,5603,09-03-2020,10:40:00,NIFTY,10563.95,10564.65,10543.15,10544.6,nan,0,10550,-162.85,97.5,-65.35,15:29:00,-119.2,179.65,60.45,12:48:00,245
3,213,13277,09-03-2020,12:48:00,NIFTY,10505.55,10505.9,10498.55,10498.65,nan,0,10500,-161.8,122.8,-39,15:29:00,-156.25,189.45,33.2,12:55:00,290
4,220,13773,09-03-2020,12:55:00,NIFTY,10457.85,10458.1,10401.2,10401.55,nan,0,10450,-166.25,152.45,-13.8,15:29:00,-166,195.6,29.6,13:07:00,-790
5,232,14611,09-03-2020,13:07:00,NIFTY,10411.1,10411.1,10396,10397.75,nan,0,10400,-184.35,182.95,-1.4,15:29:00,-172.65,198.8,26.15,13:10:00,-1237.5
6,235,14816,09-03-2020,13:10:00,NIFTY,10364.4,10364.4,10333.75,10335,nan,0,10350,-193.75,219.95,26.2,15:29:00,-175.95,211.25,35.3,13:30:00,-3075
7,255,16200,09-03-2020,13:30:00,NIFTY,10308.35,10314.25,10299.2,10299.8,nan,0,10300,-196.8,216.2,19.4,13:48:00,-189.45,88.35,-101.1,15:29:00,4085
8,273,17409,09-03-2020,13:48:00,NIFTY,10346.4,10361.8,10342.25,10357.75,nan,0,10350,-187.5,207.1,19.6,14:05:00,-183.05,101.95,-81.1,15:29:00,3075
9,290,18541,09-03-2020,14:05:00,NIFTY,10400.15,10407.5,10400.1,10406.8,nan,0,10400,-178.4,192,13.6,14:35:00,-182.3,116.6,-65.7,15:29:00,2605
10,320,20510,09-03-2020,14:35:00,NIFTY,10445.75,10453.3,10445.05,10450.7,nan,0,10450,-163,175.5,12.5,15:00:00,-177.55,134.35,-43.2,15:29:00,1535
11,345,22173,09-03-2020,15:00:00,NIFTY,10487.2,10513.5,10487.15,10502.3,nan,0,10500,-144.75,122.8,-21.95,15:29:00,-149,154.05,5.05,15:07:00,845
12,352,22664,09-03-2020,15:07:00,NIFTY,10456.3,10459.55,10431.85,10439.25,nan,0,10450,-166.2,152.45,-13.75,15:29:00,-133,134.35,1.35,15:29:00,620
0,15,1114,11-03-2020,09:30:00,NIFTY,10522.75,10523.4,10501.95,10501.95,nan,0,10500,-127.2,56.8,-70.4,15:29:00,-117.2,147.75,30.55,09:45:00,1992.5
1,30,2245,11-03-2020,09:45:00,NIFTY,10458.65,10458.8,10434.5,10436.05,nan,0,10450,-119.85,83.85,-36,15:29:00,-124.9,146.85,21.95,10:19:00,702.5
2,64,4641,11-03-2020,10:19:00,NIFTY,10400.95,10404.45,10395.5,10398.15,nan,0,10400,-115.05,122.1,7.05,11:45:00,-122.95,60.3,-62.65,15:29:00,2780
3,150,10639,11-03-2020,11:45:00,NIFTY,10437.65,10454.75,10436.5,10454.05,nan,0,10450,-94.4,115.9,21.5,12:38:00,-121,78.25,-42.75,15:29:00,1062.5
4,203,14164,11-03-2020,12:38:00,NIFTY,10499.7,10507.05,10499.7,10504.75,nan,0,10500,-86.1,56.8,-29.3,15:29:00,-108.05,135,26.95,14:11:00,117.5
5,296,20170,11-03-2020,14:11:00,NIFTY,10453.3,10454.8,10444.5,10445.3,nan,0,10450,-80.5,101.95,21.45,14:17:00,-108.65,78.25,-30.4,15:29:00,447.5
6,302,20588,11-03-2020,14:17:00,NIFTY,10500.4,10507.2,10498.7,10504.85,nan,0,10500,-72.9,56.8,-16.1,15:29:00,-104.1,110,5.9,15:13:00,510
7,358,24351,11-03-2020,15:13:00,NIFTY,10452.05,10453.25,10447.9,10449.2,nan,0,10450,-88.05,83.85,-4.2,15:29:00,-87,78.25,-8.75,15:29:00,647.5
0,15,1206,03-06-2020,09:30:00,NIFTY,10140.7,10151.3,10140.7,10149.95,nan,0,10150,-62.05,31.05,-31,15:29:00,-93,116.25,23.25,09:48:00,387.5
1,33,2534,03-06-2020,09:48:00,NIFTY,10102.6,10102.75,10090.1,10090.55,nan,0,10100,-72.4,101.8,29.4,14:17:00,-86.8,67.35,-19.45,15:29:00,-497.5
2,302,18844,03-06-2020,14:17:00,NIFTY,10148.75,10157.2,10148.75,10154,nan,0,10150,-71.05,31.05,-40,15:29:00,-64.45,104.9,40.45,11:21:00,-22.5
3,126,8504,03-06-2020,11:21:00,NIFTY,10097.4,10099.7,10095.15,10097.15,nan,0,10100,-73.2,49.3,-23.9,15:29:00,-76.45,77.2,0.75,15:13:00,1157.5
4,358,22637,03-06-2020,15:13:00,NIFTY,10056.5,10056.95,10048.55,10049.45,nan,0,10050,-63.1,76.75,13.65,15:29:00,-52.15,44.7,-7.45,15:29:00,-310
0,15,1055,05-06-2020,09:30:00,NIFTY,10138.35,10147.5,10138.25,10141.5,nan,0,10150,-138.4,145,6.6,15:29:00,-164.1,176.8,12.7,09:49:00,-965
1,34,2287,05-06-2020,09:49:00,NIFTY,10103.75,10104.4,10097.55,10099.3,nan,0,10100,-147.45,174.45,27,15:29:00,-150.4,171.5,21.1,10:28:00,-2405
2,73,4717,05-06-2020,10:28:00,NIFTY,10055.3,10057.15,10049.05,10049.95,nan,0,10050,-152.95,168.45,15.5,11:18:00,-145.8,75.9,-69.9,15:29:00,2720
3,123,7664,05-06-2020,11:18:00,NIFTY,10093.9,10104.4,10093.9,10100.85,nan,0,10100,-142.7,164.5,21.8,13:35:00,-150,92.95,-57.05,15:29:00,1762.5
4,260,15362,05-06-2020,13:35:00,NIFTY,10146.15,10156.85,10146.15,10155.45,nan,0,10150,-138,145,7,15:29:00,-146,112,-34,15:29:00,1350
0,15,1087,08-06-2020,09:30:00,NIFTY,10303.9,10318.05,10301.35,10308.55,nan,0,10300,-109.6,57,-52.6,15:29:00,-123.5,136.9,13.4,12:27:00,1960
1,192,11350,08-06-2020,12:27:00,NIFTY,10266.4,10266.95,10238.85,10245.65,nan,0,10250,-122.25,75,-47.25,15:29:00,-111.65,149.2,37.55,12:48:00,485
2,213,12666,08-06-2020,12:48:00,NIFTY,10201.8,10203.45,10191.8,10196.95,nan,0,10200,-113.25,96.5,-16.75,15:29:00,-122.45,147.4,24.95,14:17:00,-410
3,302,18059,08-06-2020,14:17:00,NIFTY,10150.75,10151.2,10132.35,10132.65,nan,0,10150,-108.15,121.45,13.3,15:29:00,-120.45,97.75,-22.7,15:29:00,470
0,15,990,09-06-2020,09:30:00,NIFTY,10175.6,10175.6,10162.35,10166.05,nan,0,10200,-87,24.9,-62.1,15:29:00,-124.6,130.95,6.35,09:32:00,2787.5
1,17,1112,09-06-2020,09:32:00,NIFTY,10158.05,10158.75,10146.05,10149.5,nan,0,10150,-107,121.95,14.95,10:00:00,-104.7,171.5,66.8,15:29:00,-4087.5
2,45,2749,09-06-2020,10:00:00,NIFTY,10192.35,10215.1,10192.35,10214.25,nan,0,10200,-95.7,129.95,34.25,10:09:00,-110.75,211.4,100.65,15:29:00,-6745
3,54,3315,09-06-2020,10:09:00,NIFTY,10245.1,10259.6,10244.75,10255,nan,0,10250,-102.55,18.45,-84.1,15:29:00,-107.25,132.4,25.15,12:59:00,2947.5
4,224,12925,09-06-2020,12:59:00,NIFTY,10201.85,10201.85,10191.55,10191.95,nan,0,10200,-94.2,24.9,-69.3,15:29:00,-105.9,131.7,25.8,13:58:00,2175
5,283,16404,09-06-2020,13:58:00,NIFTY,10152.8,10155.15,10145.3,10149.85,nan,0,10150,-89.1,35.35,-53.75,15:29:00,-103.8,126.2,22.4,14:14:00,1567.5
6,299,17393,09-06-2020,14:14:00,NIFTY,10102.75,10105,10094.15,10096.05,nan,0,10100,-94,49.4,-44.6,15:29:00,-99.7,116.85,17.15,14:38:00,1372.5
7,323,18898,09-06-2020,14:38:00,NIFTY,10059.5,10064.1,10048.8,10049.35,nan,0,10050,-94.65,68.95,-25.7,15:29:00,-90,105.55,15.55,15:29:00,507.5
0,15,972,10-06-2020,09:30:00,NIFTY,10090.3,10112.15,10090.3,10110.05,nan,0,10100,-75.05,89.05,14,15:29:00,-85.75,109.25,23.5,09:48:00,-1875
1,33,2046,10-06-2020,09:48:00,NIFTY,10052.55,10057.4,10044.05,10048.85,nan,0,10050,-85,103,18,10:20:00,-82.1,30.25,-51.85,15:29:00,1692.5
2,65,3868,10-06-2020,10:20:00,NIFTY,10094.35,10107.55,10094,10107.45,nan,0,10100,-76,89.05,13.05,15:29:00,-85.4,45.4,-40,15:29:00,1347.5
0,15,1328,19-06-2020,09:30:00,NIFTY,10160.6,10160.65,10148.3,10148.35,nan,0,10150,-151,197,46,15:29:00,-166.25,189,22.75,09:37:00,-3437.5
1,22,1966,19-06-2020,09:37:00,NIFTY,10104.8,10105.2,10090.2,10092.95,nan,0,10100,-152.3,165.85,13.55,11:21:00,-163,83.9,-79.1,15:29:00,3277.5
2,126,10093,19-06-2020,11:21:00,NIFTY,10143.5,10155.3,10143.5,10153.9,nan,0,10150,-139,172,33,12:01:00,-171.45,99.4,-72.05,15:29:00,1952.5
3,166,13354,19-06-2020,12:01:00,NIFTY,10197.2,10206,10197.2,10203.3,nan,0,10200,-144.55,165.45,20.9,15:29:00,-161.25,187.9,26.65,13:06:00,-2377.5
4,231,18439,19-06-2020,13:06:00,NIFTY,10154,10154,10136.65,10139.85,nan,0,10150,-144.35,166.05,21.7,13:30:00,-162.55,99.4,-63.15,15:29:00,2072.5
5,255,20249,19-06-2020,13:30:00,NIFTY,10196.9,10208.35,10196.8,10208.35,nan,0,10200,-139.4,152.4,13,14:46:00,-167.05,116.7,-50.35,15:29:00,1867.5
6,331,26202,19-06-2020,14:46:00,NIFTY,10245.05,10255,10244.4,10254.55,nan,0,10250,-125.35,135.85,10.5,15:29:00,-158.45,137.65,-20.8,15:29:00,515
0,15,1325,22-06-2020,09:30:00,NIFTY,10350.8,10362.65,10350.8,10361.6,nan,0,10350,-111.25,83.3,-27.95,15:29:00,-150.4,164.85,14.45,10:45:00,675
1,90,7524,22-06-2020,10:45:00,NIFTY,10305.95,10306.5,10292.3,10297.55,nan,0,10300,-115.85,135.65,19.8,12:55:00,-139.25,102.9,-36.35,15:29:00,827.5
2,220,16990,22-06-2020,12:55:00,NIFTY,10346.45,10356.8,10346.45,10356.4,nan,0,10350,-108.8,83.3,-25.5,15:29:00,-131.5,144.15,12.65,15:03:00,642.5
3,348,27094,22-06-2020,15:03:00,NIFTY,10304.5,10307.9,10297.7,10298.2,nan,0,10300,-105.55,107.6,2.05,15:29:00,-117.9,102.9,-15,15:29:00,647.5
0,15,1289,23-06-2020,09:30:00,NIFTY,10359.35,10359.35,10353.85,10355.6,nan,0,10350,-89.75,112.55,22.8,12:42:00,-112,34.7,-77.3,15:29:00,2725
1,207,15351,23-06-2020,12:42:00,NIFTY,10397.9,10405.65,10397.9,10402.8,nan,0,10400,-85.7,104,18.3,14:39:00,-106.6,47.35,-59.25,15:29:00,2047.5
2,324,24193,23-06-2020,14:39:00,NIFTY,10444.95,10455.75,10444.95,10452.2,nan,0,10450,-76.9,94.4,17.5,15:29:00,-89.5,66,-23.5,15:29:00,300
0,15,1311,24-06-2020,09:30:00,NIFTY,10517.8,10518.15,10507.8,10511.45,nan,0,10500,-74.3,91.15,16.85,10:16:00,-79.65,214.3,134.65,15:29:00,-7575
1,61,4931,24-06-2020,10:16:00,NIFTY,10546.65,10553.15,10545.7,10550.05,nan,0,10550,-64.95,7.7,-57.25,15:29:00,-85.7,110.2,24.5,10:46:00,1637.5
2,91,7181,24-06-2020,10:46:00,NIFTY,10505,10505,10493.95,10495.05,nan,0,10500,-69.8,10.85,-58.95,15:29:00,-81.45,114.9,33.45,11:36:00,1275
3,141,10926,24-06-2020,11:36:00,NIFTY,10450.5,10453,10446.55,10449.8,nan,0,10450,-65.9,87.95,22.05,12:19:00,-84.4,169.6,85.2,15:29:00,-5362.5
4,184,13934,24-06-2020,12:19:00,NIFTY,10494.1,10509.4,10494.1,10509.25,nan,0,10500,-63.7,10.85,-52.85,15:29:00,-83,108.8,25.8,13:14:00,1352.5
5,239,17924,24-06-2020,13:14:00,NIFTY,10454.05,10457,10448.55,10449.1,nan,0,10450,-66.25,15.6,-50.65,15:29:00,-79.8,110.8,31,13:40:00,982.5
6,265,19910,24-06-2020,13:40:00,NIFTY,10405.05,10406.2,10394.6,10395,nan,0,10400,-65,24.25,-40.75,15:29:00,-79.15,96,16.85,14:42:00,1195
7,327,24650,24-06-2020,14:42:00,NIFTY,10353.7,10360.25,10343.7,10344.15,nan,0,10350,-59.55,37.95,-21.6,15:29:00,-66.3,88.3,22,15:10:00,-20
8,355,26999,24-06-2020,15:10:00,NIFTY,10306.35,10306.6,10297.55,10299.05,nan,0,10300,-57.2,59.55,2.35,15:29:00,-59.05,63.6,4.55,15:29:00,-345
0,15,1282,25-06-2020,09:30:00,NIFTY,10238.7,10257.95,10237.2,10256.15,nan,0,10250,-35.8,64.9,29.1,10:29:00,-67.55,0.05,-67.5,15:29:00,1920
1,74,5567,25-06-2020,10:29:00,NIFTY,10298.85,10309.8,10297.1,10307.5,nan,0,10300,-38.7,68.85,30.15,11:08:00,-60,11.25,-48.75,15:29:00,930
2,113,8187,25-06-2020,11:08:00,NIFTY,10347.35,10356.05,10346.2,10353.5,nan,0,10350,-40.15,0.05,-40.1,15:29:00,-51.8,100,48.2,10:24:00,-405
3,69,5202,25-06-2020,10:24:00,NIFTY,10289.25,10298.55,10286.55,10298.25,nan,0,10300,-35,0.05,-34.95,15:29:00,-66,75.8,9.8,12:41:00,1257.5
4,206,14350,25-06-2020,12:41:00,NIFTY,10254.6,10254.75,10242.85,10244.45,nan,0,10250,-33.6,76,42.4,11:51:00,-44.05,0.05,-44,15:29:00,80
5,156,11027,25-06-2020,11:51:00,NIFTY,10308.5,10316,10307,10307,nan,0,10300,-46.25,63.45,17.2,13:52:00,-44.1,11.25,-32.85,15:29:00,782.5
6,277,18967,25-06-2020,13:52:00,NIFTY,10349.2,10357,10345.4,10350.85,nan,0,10350,-30.3,0.05,-30.25,15:29:00,-32.15,50,17.85,13:58:00,620
7,283,19385,25-06-2020,13:58:00,NIFTY,10318.75,10318.75,10298.95,10299.8,nan,0,10300,-41.35,52,10.65,14:15:00,-22.8,11.25,-11.55,15:29:00,45
8,300,20482,25-06-2020,14:15:00,NIFTY,10343.85,10355.1,10341.7,10350.25,nan,0,10350,-22.45,0.05,-22.4,15:29:00,-31.6,42.9,11.3,14:49:00,555
9,334,22726,25-06-2020,14:49:00,NIFTY,10305.45,10308.6,10298.85,10298.85,nan,0,10300,-25.8,0.05,-25.75,15:29:00,-14.05,11.25,-2.8,15:29:00,1427.5
0,15,1046,26-06-2020,09:30:00,NIFTY,10392.9,10403.75,10392.9,10399.4,nan,0,10400,-114.5,103.3,-11.2,15:29:00,-176.75,190.75,14,10:18:00,-140
1,63,4197,26-06-2020,10:18:00,NIFTY,10358,10358,10338.15,10340.15,nan,0,10350,-128.6,127.4,-1.2,15:25:00,-163.35,132,-31.35,15:29:00,1627.5
2,370,23044,26-06-2020,15:25:00,NIFTY,10397.65,10402.05,10397.35,10402.05,nan,0,10400,-103.45,103.3,-0.15,15:29:00,-161.6,157.1,-4.5,15:29:00,232.5
0,15,1092,29-06-2020,09:30:00,NIFTY,10302.55,10303,10282.1,10284.1,nan,0,10300,-109.35,108.5,-0.85,15:29:00,-152.75,170,17.25,10:00:00,-820
1,45,3131,29-06-2020,10:00:00,NIFTY,10253.5,10253.85,10243.9,10244.45,nan,0,10250,-123.05,133,9.95,12:42:00,-142.45,93.3,-49.15,15:29:00,1960
2,207,12742,29-06-2020,12:42:00,NIFTY,10295.6,10305.05,10295.6,10302.75,nan,0,10300,-107.85,108.5,0.65,15:29:00,-144,115.85,-28.15,15:29:00,1375
0,15,1017,30-06-2020,09:30:00,NIFTY,10388.4,10398.65,10388.4,10396.2,nan,0,10400,-82.35,56.85,-25.5,15:29:00,-124.3,144.85,20.55,10:30:00,247.5
1,75,4610,30-06-2020,10:30:00,NIFTY,10355.55,10355.55,10347.15,10348.65,nan,0,10350,-93.8,74.3,-19.5,15:29:00,-117.9,153.35,35.45,14:25:00,-797.5
2,310,17507,30-06-2020,14:25:00,NIFTY,10311.9,10311.9,10293,10297.5,nan,0,10300,-90.4,96.3,5.9,15:29:00,-125.2,111.55,-13.65,15:29:00,387.5
0,15,974,01-07-2020,09:30:00,NIFTY,10338.4,10349.95,10338.1,10348.95,nan,0,10350,-64.6,90.4,25.8,12:21:00,-106.3,31.8,-74.5,15:29:00,2435
1,186,10174,01-07-2020,12:21:00,NIFTY,10398.8,10407,10398.8,10404.25,nan,0,10400,-63.8,66.4,2.6,15:29:00,-86,50.5,-35.5,15:29:00,1645
0,15,987,02-07-2020,09:30:00,NIFTY,10512.8,10515.75,10510.2,10512.25,nan,0,10500,-41.95,56.55,14.6,12:06:00,-38.65,0.05,-38.6,15:29:00,1200
1,171,8535,02-07-2020,12:06:00,NIFTY,10547.75,10553.5,10547.75,10552.2,nan,0,10550,-26.75,1.8,-24.95,15:29:00,-34.65,0.05,-34.6,15:29:00,2977.5
0,15,1004,03-07-2020,09:30:00,NIFTY,10602.8,10610.8,10602.8,10609.15,nan,0,10600,-119.4,100.8,-18.6,15:29:00,-136.7,124.75,-11.95,15:29:00,1527.5
0,15,1068,06-07-2020,09:30:00,NIFTY,10713.7,10722.1,10713.7,10717.9,nan,0,10700,-88.55,103.3,14.75,11:15:00,-100.25,66.1,-34.15,15:29:00,970
1,120,7080,06-07-2020,11:15:00,NIFTY,10748.95,10753.95,10748.95,10752.6,nan,0,10750,-77.8,109.4,31.6,13:18:00,-113.55,87.65,-25.9,15:29:00,-285
2,243,14137,06-07-2020,13:18:00,NIFTY,10794.05,10805.35,10792.85,10804.45,nan,0,10800,-82.45,78.95,-3.5,15:29:00,-111.35,128,16.65,14:44:00,-657.5
3,329,19060,06-07-2020,14:44:00,NIFTY,10754.15,10754.5,10749.7,10749.95,nan,0,10750,-89.75,103.9,14.15,15:29:00,-99.7,87.65,-12.05,15:29:00,-105
0,15,950,07-07-2020,09:30:00,NIFTY,10773.85,10773.85,10762.2,10762.2,nan,0,10750,-80.6,83.35,2.75,15:29:00,-95.75,122.8,27.05,11:37:00,-1490
1,142,7863,07-07-2020,11:37:00,NIFTY,10705.05,10705.2,10698.65,10698.9,nan,0,10700,-76.45,91.05,14.6,12:20:00,-93.85,54.3,-39.55,15:29:00,1247.5
2,185,10079,07-07-2020,12:20:00,NIFTY,10738.1,10753.05,10738.1,10753.05,nan,0,10750,-67.25,83,15.75,15:00:00,-103.3,74.85,-28.45,15:29:00,635
3,345,18424,07-07-2020,15:00:00,NIFTY,10789.7,10807.8,10789.7,10805.65,nan,0,10800,-59.65,59.35,-0.3,15:29:00,-102.5,100.3,-2.2,15:29:00,125
0,15,928,08-07-2020,09:30:00,NIFTY,10837.35,10845,10837.35,10844.55,nan,0,10850,-55.9,8.2,-47.7,15:29:00,-89.7,104.8,15.1,10:05:00,1630
1,50,2949,08-07-2020,10:05:00,NIFTY,10802.45,10802.45,10795.6,10797.4,nan,0,10800,-68.6,14.35,-54.25,15:29:00,-76.45,81.8,5.35,14:43:00,2445
2,328,17522,08-07-2020,14:43:00,NIFTY,10759.2,10759.2,10746.25,10747,nan,0,10750,-58.9,24.8,-34.1,15:29:00,-54,84.8,30.8,15:16:00,165
3,361,19587,08-07-2020,15:16:00,NIFTY,10703.25,10703.25,10691.45,10694.6,nan,0,10700,-53.45,43.8,-9.65,15:29:00,-56.65,56.5,-0.15,15:29:00,490
0,15,923,09-07-2020,09:30:00,NIFTY,10745.05,10747.75,10742.55,10747.45,nan,0,10750,-30.4,48.45,18.05,13:38:00,-47.3,0.05,-47.25,15:29:00,1460
1,263,11835,09-07-2020,13:38:00,NIFTY,10797.9,10805.4,10797.9,10802.1,nan,0,10800,-17.75,13.6,-4.15,15:29:00,-28.7,0.05,-28.65,15:29:00,1640
0,15,936,10-07-2020,09:30:00,NIFTY,10791.95,10804.35,10790.55,10803.75,nan,0,10800,-110.15,92.4,-17.75,15:29:00,-131,146.45,15.45,11:29:00,115
1,134,7371,10-07-2020,11:29:00,NIFTY,10749.15,10750.55,10746.55,10746.55,nan,0,10750,-108.05,118.8,10.75,15:29:00,-120.55,98.25,-22.3,15:29:00,577.5
0,15,911,13-07-2020,09:30:00,NIFTY,10876.15,10891.75,10875.05,10890.95,nan,0,10900,-67.25,51.2,-16.05,15:29:00,-120.75,123.55,2.8,09:55:00,662.5
1,40,2364,13-07-2020,09:55:00,NIFTY,10851.65,10851.9,10843.55,10849.65,nan,0,10850,-90,71.4,-18.6,15:29:00,-96.55,114.95,18.4,12:57:00,10
2,222,11830,13-07-2020,12:57:00,NIFTY,10802.2,10802.25,10787.05,10789.45,nan,0,10800,-101.6,95.9,-5.7,15:29:00,-89.5,77.8,-11.7,15:29:00,870
0,15,884,14-07-2020,09:30:00,NIFTY,10715.2,10715.2,10703.05,10707.75,nan,0,10700,-94.2,47.35,-46.85,15:29:00,-78.8,107.9,29.1,10:55:00,887.5
1,100,5350,14-07-2020,10:55:00,NIFTY,10653.65,10654.3,10641.2,10642.9,nan,0,10650,-89.8,65.9,-23.9,15:29:00,-81.25,111.3,30.05,12:55:00,-307.5
2,220,11880,14-07-2020,12:55:00,NIFTY,10600.7,10600.85,10595.75,10598,nan,0,10600,-87.4,90.15,2.75,15:29:00,-84.1,74.55,-9.55,15:29:00,340
0,15,899,15-07-2020,09:30:00,NIFTY,10713.9,10726.6,10713.9,10726.6,nan,0,10700,-66.75,83.55,16.8,10:07:00,-70.2,86.95,16.75,15:29:00,-1677.5
1,52,2890,15-07-2020,10:07:00,NIFTY,10744.4,10750.3,10744.15,10750.3,nan,0,10750,-58.25,83.2,24.95,10:58:00,-76.8,126.2,49.4,15:29:00,-3717.5
2,103,5574,15-07-2020,10:58:00,NIFTY,10798.45,10804.2,10797.25,10803.8,nan,0,10800,-56.35,8.85,-47.5,15:29:00,-74.2,82.5,8.3,14:21:00,1960
3,306,15269,15-07-2020,14:21:00,NIFTY,10754.3,10754.3,10724.2,10734.65,nan,0,10750,-62.6,13.95,-48.65,15:29:00,-55.35,71.5,16.15,14:36:00,1625
4,321,16108,15-07-2020,14:36:00,NIFTY,10706.95,10707.6,10699.45,10699.45,nan,0,10700,-61.65,24.25,-37.4,15:29:00,-46.05,67.05,21,15:07:00,820
5,352,17866,15-07-2020,15:07:00,NIFTY,10658.85,10658.85,10645.6,10646.45,nan,0,10650,-59.55,42.65,-16.9,15:29:00,-42.6,71.95,29.35,15:11:00,-622.5
6,356,18121,15-07-2020,15:11:00,NIFTY,10602.05,10602.35,10577.75,10595.7,nan,0,10600,-63.9,71,7.1,15:29:00,-47.15,34.3,-12.85,15:29:00,287.5
0,15,890,16-07-2020,09:30:00,NIFTY,10599.3,10612.05,10596.25,10606.35,nan,0,10600,-37.05,52.55,15.5,09:44:00,-46.85,0.05,-46.8,15:29:00,1565
1,29,1619,16-07-2020,09:44:00,NIFTY,10645.15,10657.05,10645.05,10654.05,nan,0,10650,-27.2,32.85,5.65,14:49:00,-52.75,0.05,-52.7,15:29:00,2352.5
2,334,14220,16-07-2020,14:49:00,NIFTY,10696.7,10704.35,10696.1,10704.35,nan,0,10700,-6.3,39.75,33.45,15:29:00,-25.5,0.1,-25.4,15:29:00,-402.5
0,15,958,17-07-2020,09:30:00,NIFTY,10805.95,10814.2,10805.95,10813.1,nan,0,10800,-106,128.5,22.5,14:42:00,-120.3,61.65,-58.65,15:29:00,1807.5
1,327,17200,17-07-2020,14:42:00,NIFTY,10841.95,10852.05,10840.4,10851.7,nan,0,10850,-100,129.7,29.7,15:15:00,-112.05,77.8,-34.25,15:29:00,227.5
2,360,19246,17-07-2020,15:15:00,NIFTY,10900.9,10904.45,10899,10902.95,nan,0,10900,-101.2,123.15,21.95,15:29:00,-110.1,95.85,-14.25,15:29:00,-385
0,15,1030,20-07-2020,09:30:00,NIFTY,11000.75,11010.1,11000.75,11005.85,nan,0,11000,-87.25,99.35,12.1,15:29:00,-122,90,-32,15:29:00,995
0,15,1038,21-07-2020,09:30:00,NIFTY,11153.6,11159,11153.6,11157.5,nan,0,11150,-72.35,84.85,12.5,15:29:00,-98.45,62.05,-36.4,15:29:00,1195
0,15,1056,22-07-2020,09:30:00,NIFTY,11155.9,11156.75,11143.5,11147.6,nan,0,11150,-63,38.3,-24.7,15:29:00,-78.5,93.7,15.2,13:32:00,475
1,257,14423,22-07-2020,13:32:00,NIFTY,11107.15,11107.15,11088.35,11091.4,nan,0,11100,-58,64.9,6.9,15:29:00,-64.8,36,-28.8,15:29:00,1095
0,15,958,23-07-2020,09:30:00,NIFTY,11168.2,11171.3,11166.65,11171.3,nan,0,11150,-33.65,53.75,20.1,11:37:00,-30.95,0.05,-30.9,15:29:00,540
1,142,7170,23-07-2020,11:37:00,NIFTY,11196.75,11204.2,11196.75,11201.55,nan,0,11200,-21.4,15.85,-5.55,15:29:00,-29.6,0.05,-29.55,15:29:00,1755
0,15,1246,24-07-2020,09:30:00,NIFTY,11158.05,11158.05,11149.8,11149.9,nan,0,11150,-107.15,120.35,13.2,15:29:00,-132.55,156.25,23.7,10:59:00,-1845
1,104,7743,24-07-2020,10:59:00,NIFTY,11104.95,11105.65,11096.2,11098.3,nan,0,11100,-104.65,111.55,6.9,13:49:00,-128.5,78,-50.5,15:29:00,2180
2,274,19341,24-07-2020,13:49:00,NIFTY,11133.35,11156.35,11133.35,11152.85,nan,0,11150,-87.85,121.85,34,14:29:00,-142,97.85,-44.15,15:29:00,507.5
3,314,22371,24-07-2020,14:29:00,NIFTY,11197.15,11212.4,11197.15,11206.65,nan,0,11200,-95.85,94.3,-1.55,15:29:00,-125.45,122,-3.45,15:29:00,250
0,15,1271,27-07-2020,09:30:00,NIFTY,11154.45,11158.5,11147.1,11150.55,nan,0,11150,-95,76.7,-18.3,15:29:00,-113.05,132.85,19.8,09:48:00,-75
1,33,2700,27-07-2020,09:48:00,NIFTY,11117.4,11118.2,11097.25,11099,nan,0,11100,-100.95,106.4,5.45,11:47:00,-105.95,87.8,-18.15,15:29:00,635
2,152,10932,27-07-2020,11:47:00,NIFTY,11135.7,11154.75,11134.95,11151.15,nan,0,11150,-81.95,76.7,-5.25,15:29:00,-120.7,112.85,-7.85,15:29:00,655
0,15,1206,28-07-2020,09:30:00,NIFTY,11200.25,11204.2,11196.55,11198.35,nan,0,11200,-72.5,105.25,32.75,12:38:00,-90.65,33.95,-56.7,15:29:00,1197.5
